timestamp,value
1644793257.0,2337.343
1644793402.0,2357.201
1644793553.0,2364.515
1644793751.0,2370.621
1644793879.0,2356.894
1644793900.0,2373.345
1644794100.0,2368.401
1644794316.0,2388.417
1644794384.0,2384.878
1644794391.0,2389.323
1644794431.0,2390.571
1644794495.0,2393.718
1644794623.0,2401.184
1644794732.0,2412.31
1644794843.0,2419.666
1644794877.0,2428.536
1644794949.0,2437.217
1644795000.0,2442.857
1644795049.0,2453.985
1644795169.0,2470.658
1644795378.0,2487.031
1644795566.0,2484.396
1644795604.0,2489.645
1644795900.0,2484.876
1644795976.0,2480.71
1644796072.0,2481.565
1644796509.0,2489.38
1644796800.0,2493.711
1644796864.0,2493.675
1644796981.0,2492.347
1644797083.0,2473.574
1644797091.0,2457.328
1644797228.0,2462.463
1644797252.0,2470.298
1644797260.0,2477.608
1644797296.0,2480.415
1644797303.0,2484.156
1644797324.0,2479.841
1644797356.0,2477.067
1644797368.0,2475.478
1644797396.0,2476.971
1644797400.0,2472.49
1644797428.0,2471.83
1644797443.0,2455.456
1644797479.0,2465.265
1644797504.0,2433.996
1644797508.0,2462.092
1644797551.0,2445.708
1644797600.0,2445.618
1644797658.0,2420.732
1644797665.0,2437.073
1644797682.0,2436.447
1644797690.0,2447.083
1644797694.0,2431.364
1644797700.0,2437.181
1644797718.0,2431.396
1644797722.0,2448.124
1644797726.0,2427.621
1644797754.0,2443.455
1644797762.0,2404.117
1644797766.0,2436.547
1644797786.0,2412.283
1644797805.0,2428.857
1644797826.0,2404.966
1644797833.0,2431.247
1644797866.0,2404.939
1644797890.0,2424.925
1644797894.0,2408.938
1644797898.0,2384.701
1644797905.0,2410.355
1644797922.0,2419.431
1644797933.0,2380.524
1644797937.0,2418.844
1644797946.0,2411.215
1644797954.0,2433.587
1644797962.0,2416.881
1644797969.0,2385.761
1644797982.0,2393.956
1644798005.0,2374.606
1644798018.0,2415.317
1644798022.0,2374.872
1644798026.0,2328.927
1644798029.0,2350.754
1644798033.0,2397.83
1644798065.0,2366.905
1644798069.0,2403.411
1644798086.0,2376.613
1644798090.0,2409.41
1644798097.0,2394.301
1644798105.0,2345.044
1644798122.0,2378.673
1644798133.0,2413.357
1644798137.0,2372.77
1644798158.0,2301.941
1644798162.0,2344.78
1644798169.0,2388.087
1644798173.0,2209.366
1644798177.0,2371.737
1644798190.0,2348.219
1644798194.0,2045.274
1644798198.0,2183.095
1644798201.0,2266.36
1644798205.0,2364.711
1644798222.0,2281.556
1644798226.0,1775.402
1644798230.0,2145.357
1644798233.0,2371.606
1644798237.0,2266.665
1644798254.0,2225.157
1644798258.0,2268.419
1644798262.0,1835.78
1644798266.0,1701.481
1644798269.0,2179.238
1644798277.0,2126.562
1644798290.0,2019.205
1644798294.0,1955.638
1644798298.0,2215.092
1644798301.0,1744.442
1644798305.0,2085.295
1644798309.0,1902.878
1644798313.0,2283.279
1644798326.0,1841.19
1644798330.0,1882.092
1644798334.0,1904.967
1644798337.0,2136.09
1644798345.0,2049.346
1644798349.0,2159.275
1644798362.0,2002.214
1644798366.0,2166.941
1644798370.0,1772.129
1644798373.0,1588.724
1644798377.0,1664.595
1644798381.0,1809.574
1644798394.0,1846.162
1644798398.0,1945.895
1644798402.0,1694.122
1644798409.0,1539.581
1644798413.0,2052.679
1644798417.0,1849.99
1644798430.0,1651.044
1644798434.0,2252.858
1644798438.0,1438.984
1644798441.0,2079.637
1644798445.0,1667.376
1644798449.0,1990.355
1644798453.0,1749.118
1644798466.0,2126.627
1644798470.0,1727.766
1644798473.0,1520.709
1644798477.0,1772.322
1644798481.0,1718.596
1644798485.0,1917.655
1644798498.0,1633.134
1644798502.0,1954.9
1644798506.0,2065.3
1644798509.0,2131.367
1644798513.0,2232.387
1644798517.0,1909.833
1644798521.0,1942.303
1644798534.0,2376.927
1644798538.0,1910.005
1644798541.0,1830.909
1644798545.0,2212.084
1644798549.0,1768.271
1644798553.0,1839.11
1644798570.0,1735.702
1644798574.0,2010.338
1644798577.0,1921.491
1644798581.0,2047.488
1644798589.0,1828.388
1644798600.0,2056.761
1644798602.0,1972.751
1644798606.0,2089.068
1644798610.0,2213.504
1644798613.0,2099.044
1644798617.0,2262.488
1644798621.0,2237.188
1644798625.0,1898.042
1644798634.0,1665.067
1644798638.0,2218.465
1644798642.0,2120.378
1644798646.0,2247.001
1644798649.0,2154.524
1644798653.0,2373.872
1644798657.0,2009.45
1644798661.0,1759.845
1644798674.0,1842.715
1644798682.0,1879.764
1644798685.0,2143.394
1644798689.0,2226.98
1644798693.0,2337.496
1644798697.0,2047.847
1644798706.0,1721.723
1644798710.0,1479.998
1644798714.0,2031.611
1644798718.0,2286.462
1644798721.0,2257.487
1644798725.0,2351.256
1644798729.0,2380.564
1644798742.0,2388.7
1644798761.0,2191.019
1644798765.0,2167.867
1644798774.0,2375.884
1644798778.0,2098.673
1644798782.0,2367.571
1644798785.0,2322.937
1644798789.0,2377.763
1644798793.0,2400.675
1644798797.0,2288.693
1644798810.0,2347.734
1644798814.0,2372.617
1644798817.0,2448.634
1644798825.0,2401.712
1644798842.0,2412.287
1644798849.0,2443.154
1644798853.0,2426.425
1644798874.0,2399.699
1644798878.0,2447.003
1644798882.0,2414.725
1644798885.0,2434.202
1644798906.0,2456.283
1644798910.0,2438.283
1644798917.0,2459.141
1644798921.0,2435.812
1644798925.0,2411.937
1644798929.0,2429.093
1644798938.0,2408.761
1644798942.0,2429.48
1644798946.0,2381.78
1644798950.0,2444.973
1644798961.0,2424.025
1644798974.0,2441.375
1644798986.0,2463.467
1644799010.0,2460.35
1644799038.0,2455.684
1644799102.0,2475.249
1644799121.0,2456.559
1644799134.0,2457.813
1644799142.0,2474.461
1644799181.0,2452.621
1644799185.0,2475.087
1644799198.0,2459.795
1644799249.0,2438.75
1644799253.0,2464.699
1644799326.0,2443.96
1644799330.0,2476.779
1644799345.0,2461.244
1644799370.0,2444.734
1644799377.0,2459.911
1644799398.0,2417.007
1644799402.0,2433.04
1644799409.0,2450.166
1644799422.0,2434.461
1644799426.0,2410.07
1644799430.0,2443.196
1644799441.0,2420.621
1644799462.0,2424.962
1644799477.0,2446.162
1644799494.0,2399.228
1644799498.0,2417.05
1644799502.0,2433.701
1644799509.0,2407.74
1644799513.0,2434.762
1644799530.0,2284.05
1644799534.0,1799.697
1644799538.0,2399.043
1644799541.0,2344.46
1644799545.0,2435.408
1644799549.0,2340.014
1644799562.0,2345.616
1644799566.0,2455.447
1644799570.0,2438.221
1644799573.0,2460.755
